Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,CLASE,MARCA,LINEA,MODELO,COLOR,Cantidad
05/01/2018,VALLE,CALI (CT),Viernes,17:00:00,CHIMINANGOS I E5,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,28,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,AUTOMOVIL,KIA,PICANTO,2015,GRIS,1
05/01/2018,VALLE,CALI (CT),Viernes,17:00:00,LA ALBORADA E16,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,44,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,AUTOMOVIL,SUZUKI,CELERIO HG M/T,2018,GRIS,1
05/01/2018,VALLE,CALI (CT),Viernes,9:00:00,VALLE GRANDE E21,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,49,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,CAMIONETA,KIA,NEW SPORTAGE LX,2016,BLANCO,1
05/01/2018,VALLE,CALI (CT),Viernes,21:20:00,URBANIZACION LA FLORA E2,URBANA,BAHIA,LLAVE MAESTRA,A PIE,A PIE,53,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,CAMIONETA,KIA,NEW SPORTAGE LX,2018,BLANCO,1
05/01/2018,VALLE,CALI (CT),Viernes,20:10:00,EL RODEO E12,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,59,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,-,PRIMARIA,76001000,CAMPERO,MITSUBISHI,MONTERO,1994,GRIS,1
06/01/2018,ANTIOQUIA,MEDELLÍN (CT),Sábado,15:30:00,LA GLORIA C-16,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,AUTOMOVIL,RENAULT,CLIO,2003,GRIS,1
06/01/2018,ANTIOQUIA,MEDELLÍN (CT),Sábado,16:20:00,SAN PEDRO  C-4,URBANA,RODANDO SOBRE VIA - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,49,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,AUTOMOVIL,VOLKSWAGEN,POLO CLASSIC,1998,AZUL,1
06/01/2018,ANTIOQUIA,RETIRO,Sábado,1:15:00,EL PLAN,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR VEHICULO,23,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5607000,AUTOMOVIL,RENAULT,LOGAN,2012,GRIS,1
06/01/2018,ATLÁNTICO,BARRANQUILLA (CT),Sábado,5:00:00,EL VALLE,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,52,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,TECNOLOGO  ELECTRICA,TECNICO,8001000,CAMIONETA,TOYOTA,SIN LINEA,2000,BLANCO,1
06/01/2018,ATLÁNTICO,BARRANQUILLA (CT),Sábado,4:30:00,EL VALLE,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,37,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,8001000,CAMIONETA,DAEWOO,DAMAS STD,2000,BLANCO,1
06/01/2018,CAUCA,POPAYÁN (CT),Sábado,7:30:00,BOLIVAR,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,58,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,19001000,VEHICULO-PANEL,DAIHATSU,TAFT F20 LJK,1982,BLANCO,1
06/01/2018,CESAR,SAN DIEGO,Sábado,6:30:00,21 DE ENERO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,37,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,20750000,AUTOMOVIL,MAZDA,ALLEGRO,2002,PERLA,1
06/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,22:00:00,VILLA MAYOR E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,24,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,AUTOMOVIL,KIA,PICANTO,2018,NARANJA,1
13/01/2018,VALLE,CALI (CT),Sábado,12:00:00,LILI E17,URBANA,PARQUEADERO,LLAVE MAESTRA,A PIE,A PIE,18,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,-,PRIMARIA,76001000,CAMIONETA,KIA,SPORTAGE,2017,AZUL,1
06/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,20:30:00,VERAGUAS E-14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,28,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,CAMIONETA,TOYOTA,WAGONEER,2011,NEGRO Y BLANCO,1
06/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,23:30:00,EL MUELLE  E-10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,35,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,CAMIONETA,DFSK,EQ6390PF22Q2,2015,VERDE,1
06/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,19:58:00,TINTAL    E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,TECNOLOGO,11001000,AUTOMOVIL,HYUNDAI,I10GL,2009,ROJO,1
06/01/2018,NARIÑO,PASTO (CT),Sábado,15:00:00,FATIMA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,52001000,AUTOMOVIL,CHEVROLET,SPRINT,1996,VERDE,1
06/01/2018,NARIÑO,PUPIALES,Sábado,22:30:00,CENTRO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,51,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,52585000,CAMIONETA,MAZDA,-,2001,GRIS,1
06/01/2018,QUINDÍO,SALENTO,Sábado,2:00:00,PARQUE PRINCIPAL,URBANA,VIAS PUBLICAS,ESCOPOLAMINA,PASAJERO VEHICULO,CONDUCTOR VEHICULO,58,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,ADMINISTRACION  DE EMPRESAS,SUPERIOR,63690000,AUTOMOVIL,RENAULT,CLIO,2008,AZUL,1
06/01/2018,SANTANDER,BARBOSA,Sábado,23:00:00,EL CENTRO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,68077000,AUTOMOVIL,MAZDA,B 2600,2005,BLANCO,1
06/01/2018,VALLE,CALI (CT),Sábado,20:00:00,ALIRIO MORA BELTRAN E14,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,40,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,AUTOMOVIL,MAZDA,3,2009,PLATEADO,1
06/01/2018,VALLE,CALI (CT),Sábado,10:00:00,VALLE GRANDE E21,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,36,MASCULINO,DIVORCIADO,COLOMBIA,EMPLEADO PARTICULAR,INGENIERÍA ELECTRICA,SUPERIOR,76001000,CAMIONETA,HYUNDAI,TUCSON iX35 GL,2013,GRIS,1
06/01/2018,VALLE,CALI (CT),Sábado,19:00:00,LOS GUAYACANES E5,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,60,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,AUTOMOVIL,CHEVROLET,SPRINT,1993,PLATEADO,1
06/01/2018,VALLE,CALI (CT),Sábado,11:00:00,CGTO MONTEBELLO E1,RURAL,CARRETERA,LLAVE MAESTRA,A PIE,A PIE,39,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,CAMIONETA,TOYOTA,PRADO,1999,GRIS,1
06/01/2018,VALLE,CALI (CT),Sábado,13:30:00,EL CEDRO E19,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,50,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,AUTOMOVIL,KIA,CERATO,2016,AZUL,1
07/01/2018,ANTIOQUIA,ENVIGADO,Domingo,23:10:00,PONTEVEDRA,URBANA,RODANDO SOBRE VIA - VIA PUBLICA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,47,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5266000,CAMIONETA,SUZUKI,VITARA ALL-GRIP AT,2017,GRIS,1
07/01/2018,ANTIOQUIA,MARINILLA,Domingo,20:00:00,LA PEÑA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,58,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5440000,AUTOMOVIL,RENAULT,CLIO,2008,GRIS,1
07/01/2018,ANTIOQUIA,MEDELLÍN (CT),Domingo,15:00:00,LAS ESMERALDAS  C-4,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,80,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,AUTOMOVIL,CHEVROLET,SPRINT,1989,ROJO,1
07/01/2018,ANTIOQUIA,MEDELLÍN (CT),Domingo,19:45:00,SANTA MONICA C-12,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,35,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,CAMIONETA,MITSUBISHI,OUTLANDER GLX,2008,PLATA,1
07/01/2018,ATLÁNTICO,BARRANQUILLA (CT),Domingo,15:00:00,OLAYA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO VEHICULO,CONDUCTOR VEHICULO,38,FEMENINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SUPERIOR,8001000,AUTOMOVIL,TOYOTA,HILUX EW 4X4,2013,GRIS,1
07/01/2018,ATLÁNTICO,MANATÍ,Domingo,11:00:00,ZONA RURAL,RURAL,TROCHA,ARMA BLANCA / CORTOPUNZANTE,PASAJERO VEHICULO,CONDUCTOR VEHICULO,67,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,8436000,CAMIONETA,CHEVROLET,LUV TFR,1996,BLANCO,1
07/01/2018,ATLÁNTICO,SOLEDAD,Domingo,6:00:00,COSTA HERMOSA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,INGENIERÍA INDUSTRIAL,SUPERIOR,8758000,AUTOMOVIL,FORD,LASER,2000,AZUL,1
07/01/2018,CAUCA,CALDONO,Domingo,19:00:00,C/MIENTO PESCADOR,RURAL,CARRETERA,LLAVE MAESTRA,A PIE,A PIE,24,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,TECNICO,19137000,AUTOMOVIL,CHEVROLET,LINEA STANDARD,1994,VERDE OSCURO,1
07/01/2018,CAUCA,EL TAMBO,Domingo,16:25:00,CENTRO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,30,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,19256000,CAMPERO,MITSUBISHI,CANTER,1995,PERLA,1
07/01/2018,CÓRDOBA,MONTERÍA (CT),Domingo,19:30:00,VIA MONTERIA - TIERRALTA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,35,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO EJERCITO,-,SECUNDARIA,23001000,CAMIONETA,CHEVROLET,LUV,2014,BLANCO,1
07/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,21:00:00,ZONA INDUSTRIAL LA GRANJA E-9,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,56,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,TECNICO,11001000,CAMPERO,TOYOTA,FJ 73,1998,BLANCO,1
07/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,14:00:00,LA ISABELA II E-10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,55,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,11001000,CAMIONETA,TOYOTA,LAND CRUISER,1991,BLANCO,1
07/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,18:00:00,MARIA PAZ E-8,URBANA,BAHIA,LLAVE MAESTRA,A PIE,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,TECNICO,11001000,AUTOMOVIL,HYUNDAI,GRAND I10,2016,GRIS,1
07/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,7:00:00,BOITA E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,58,MASCULINO,VIUDO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,11001000,CAMPERO,MITSUBISHI,MONTERO,1989,STRATO PLATA,1
07/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2:00:00,CATALUÑA E-11,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,AUTOMOVIL,CHEVROLET,SPARK,2018,ROJO,1
07/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,0:01:00,OSPINA PEREZ E-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,INGENIERÍA DE PRODUCCION,SUPERIOR,11001000,AUTOMOVIL,RENAULT,LOGAN FAMILIER,2015,ROJO,1
07/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,16:35:00,SANTA PAZ - SANTA ELVIRA E-8,URBANA,PARQUEADERO,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,45,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,TRACTO_CAMION,FREIGHTLINER,CL 120,2007,NEGRO Y BLANCO,1
07/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,21:14:00,CIUDAD JARDIN SUR E-15,URBANA,PARQUEADERO,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,38,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,ADMINISTRACION  DE EMPRESAS,SUPERIOR,11001000,AUTOMOVIL,KIA,PICANTO LX,2012,PLATA,1
07/01/2018,NARIÑO,SAN ANDRES DE TUMACO,Domingo,8:30:00,VEREDA CANDELILLAS,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR VEHICULO,36,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,52835000,VOLQUETA,INTERNATIONAL,A 112,2013,BLANCO,1
07/01/2018,NORTE DE SANTANDER,CÚCUTA (CT),Domingo,0:00:00,BARRIO CENABASTOS,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,53,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,54001000,AUTOMOVIL,MAZDA,323,1989,NEGRO,1
07/01/2018,NORTE DE SANTANDER,LOS PATIOS,Domingo,17:35:00,BARRIO LA SABANA,URBANA,PARQUEADERO,LLAVE MAESTRA,CONDUCTOR VEHICULO,A PIE,34,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,54405000,CAMION,CHEVROLET,FRR,2017,BLANCO,1
07/01/2018,SANTANDER,BARRANCABERMEJA,Domingo,0:00:00,-,OTRAS,ESTABLECIMIENTO DE COMERCIO,SIN EMPLEO DE ARMAS,A PIE,-,,MASCULINO,-,-,INDEPENDIENTE,-,-,68081000,CAMIONETA,NISSAN,D22,,PLATEADO,1
08/01/2018,ANTIOQUIA,MEDELLÍN (CT),Lunes,6:30:00,FLORENCIA C-5,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,63,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,CAMIONETA,CHEVROLET,LUV,1985,ROJO,1
08/01/2018,CAUCA,POPAYÁN (CT),Lunes,23:20:00,LA GRAN VICTORIA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,29,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO POLICIAL,POLICIAS,TECNICO,19001000,VEHICULO-PANEL,RENAULT,SANDERO,2012,GRIS,1
08/01/2018,CESAR,LA PAZ,Lunes,9:00:00,FRAY JUAQUIN DE ORIJUELA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,47,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,20621000,AUTOMOVIL,MAZDA,1AAN3M,2004,PERLA,1
08/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,16:00:00,LAGOS DE SUBA E-11,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,AUTOMOVIL,CHEVROLET,SPARK,2016,ROJO,1
08/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,22:20:00,SAN BERNARDINO E-7,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,35,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,11001000,AUTOMOVIL,RENAULT,R 18,1987,VERDE,1
08/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,18:40:00,SAN ANTONIO E-1,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,58,MASCULINO,CASADO,COLOMBIA,PENSIONADO,-,SECUNDARIA,11001000,CAMPERO,CHEVROLET,VITARA,1994,VERDE,1
08/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,0:35:00,LA FLORIDA E-10,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,CONDUCTOR MOTOCICLETA,CONDUCTOR VEHICULO,43,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO POLICIAL,POLICIAS,TECNICO,11001000,AUTOMOVIL,KIA,RIO,2015,AZUL BALTICO,1
08/01/2018,CUNDINAMARCA,SOACHA,Lunes,13:00:00,COMPARTIR,URBANA,VIAS PUBLICAS,ESCOPOLAMINA,PASAJERO TAXI,CONDUCTOR TAXI,49,FEMENINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,25754000,TAXI,HYUNDAI,ACCENT GLS,2011,AMARILLO,1
08/01/2018,GUAJIRA,SAN JUAN DEL CESAR,Lunes,21:00:00,TRAMO DE VIA,RURAL,TRAMO DE VIA,ARMA DE FUEGO,CONDUCTOR VEHICULO,CONDUCTOR VEHICULO,29,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,DERECHO,SUPERIOR,44650000,CAMIONETA,TOYOTA,FORTUNER,2011,GRIS,1
08/01/2018,NARIÑO,PASTO (CT),Lunes,17:00:00,LA LAGUNA,RURAL,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,34,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,52001000,AUTOMOVIL,CHEVROLET,SPRINT,1987,BEIGE,1
08/01/2018,SANTANDER,PIEDECUESTA,Lunes,10:00:00,LA RIOJA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,57,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,68547000,AUTOMOVIL,RENAULT,R 6,1977,BLANCO,1
08/01/2018,VALLE,CALI (CT),Lunes,22:00:00,CIUDADELA FLORALIA E6,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,31,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,76001000,AUTOMOVIL,CHEVROLET,AVEO,2008,GRIS,1
08/01/2018,VALLE,CALI (CT),Lunes,14:00:00,VILLA DEL PRADO - EL GUABITO E5,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,48,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,AUTOMOVIL,CHEVROLET,SONIC,2015,PLATEADO,1
09/01/2018,ANTIOQUIA,BELLO,Martes,21:00:00,CIUDADELA DEL NORTE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,39,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5088000,AUTOMOVIL,CHEVROLET,SAIL,2014,BLANCO,1
09/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,0:00:00,LA MARIA E-19,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,11001000,CAMIONETA,CHEVROLET,NPR,,BLANCO,1
09/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,21:30:00,TECHO  E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,TECNOLOGO,11001000,AUTOMOVIL,CHEVROLET,AVEO,2012,ROJO,1
09/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,16:30:00,TIMIZA CELULA A E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,59,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,ARQUITECTURA Y URBANISMO,SUPERIOR,11001000,CAMIONETA,CHEVROLET,LUV TFR LWB,2001,BLANCO,1
09/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,17:30:00,TIMIZA CELULA A E-8,URBANA,BAHIA,LLAVE MAESTRA,A PIE,A PIE,40,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,11001000,CAMIONETA,CHEVROLET,LUV TFR,2004,BLANCO,1
09/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,12:10:00,ALCALA E-16,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,49,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,AUTOMOVIL,CHEVROLET,SPARK,2018,ROJO,1
09/01/2018,GUAJIRA,VILLANUEVA,Martes,10:00:00,VEREDA LAS FLORES,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,CONDUCTOR BUS,CONDUCTOR VEHICULO,62,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,PRIMARIA,44874000,CAMIONETA,TOYOTA,HILUX,2012,GRIS,1
09/01/2018,TOLIMA,ROVIRA,Martes,21:30:00,VRDA. MARTINEZ,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,53,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,73624000,CAMIONETA,CHEVROLET,DIMAX,2013,AZUL,1
09/01/2018,VALLE,CALI (CT),Martes,12:00:00,GRANADA E2,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,54,FEMENINO,DIVORCIADO,COLOMBIA,INDEPENDIENTE,ARQUEOLOGIA,SUPERIOR,76001000,AUTOMOVIL,KIA,SORENTO,2011,BLANCO,1
10/01/2018,ANTIOQUIA,BELLO,Miércoles,9:30:00,ZAMORA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,43,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5088000,AUTOMOVIL,RENAULT,R 9,1989,BEIGE,1
10/01/2018,ANTIOQUIA,MEDELLÍN (CT),Miércoles,19:20:00,BOMBONA 1 C-10,URBANA,FRENTE A ALMACEN - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,27,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,AUTOMOVIL,MAZDA,215HM8,2009,PLATA NIQUEL,1
10/01/2018,ARAUCA,SARAVENA,Miércoles,11:30:00,VEREDA BRISAS DEL SATOCA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,58,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,81736000,AUTOMOVIL,CHEVROLET,AVEO,2017,GRIS,1
10/01/2018,ARAUCA,TAME,Miércoles,0:00:00,VEREDA AGUA CLARAS,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,60,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,-,PRIMARIA,81794000,CAMIONETA,MAZDA,BT 50,2012,BLANCO,1
10/01/2018,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,14:00:00,VILLA CAROLINA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,51,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,ADMINISTRACION  DE EMPRESAS,SUPERIOR,8001000,CAMPERO,CHEVROLET,TROOPER DLX,1994,GRIS,1
10/01/2018,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,11:40:00,LA VICTORIA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,CONDUCTOR VEHICULO,56,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SUPERIOR,8001000,AUTOMOVIL,NISSAN,VERSA,2017,BLANCO,1
