"","Fecha","Departamento","Municipio","Día","Hora","Barrio","Zona","Clase.de.sitio","Arma.empleada","Móvil.Agresor","Móvil.Victima","Edad","Sexo","Estado.civil","País.de.nacimiento","Clase.de.empleado","Profesión","Escolaridad","CLASE","MARCA","LINEA","MODELO","COLOR","Mes","Dia.Mes","Hora.dia"
"4148",2018-06-06,"ANTIOQUIA","MEDELLÍN (CT)","Miércoles","18:50:00","EL POBLADO C-14","URBANA","FRENTE A RESIDENCIAS - VIA PUBLICA","LLAVE MAESTRA","A PIE","A PIE",45,"MASCULINO","UNION LIBRE","COLOMBIA","NO REPORTA","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","LAND ROVER","ROVER S",2009,"PLATEADO",6,6,18
"4149",2018-06-06,"ATLÁNTICO","MALAMBO","Miércoles","10:00:00","VEREDA EL CARMEN","URBANA","OTRO","ARMA DE FUEGO","A PIE","A PIE",35,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","SECUNDARIA","CAMIONETA","TOYOTA","HILUX",1998,"ROJO",6,6,10
"4150",2018-06-06,"BOLÍVAR","CARTAGENA (CT)","Miércoles","3:00:00","LA VICTORIA","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","CONDUCTOR VEHICULO",46,"MASCULINO","UNION LIBRE","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","TOYOTA","HILUX",2004,"BEIGE",6,6,3
"4151",2018-06-06,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Miércoles","22:00:00","RAFAEL ESCAMILLA E-19","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","CONDUCTOR VEHICULO",41,"MASCULINO","CASADO","COLOMBIA","NO REPORTA","DESCONOCIDO","SUPERIOR","AUTOMOVIL","CHEVROLET","SPARK",2010,"NEGRO",6,6,22
"4152",2018-06-06,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Miércoles","20:30:00","ALTOS DE CHOZICA E-11","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",39,"MASCULINO","SEPARADO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SUPERIOR","AUTOMOVIL","CHEVROLET","AVEO LS",2008,"AZUL",6,6,20
"4153",2018-06-06,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Miércoles","13:30:00","FATIMA E-6","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","CONDUCTOR VEHICULO",65,"MASCULINO","UNION LIBRE","DESCONOCIDO","NO REPORTA","DESCONOCIDO","PRIMARIA","AUTOMOVIL","CHEVROLET","CHEVETTE",1991,"ROJO",6,6,13
"4154",2018-06-06,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Miércoles","0:30:00","LA GLORIA E-4","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",28,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","TECNICO","AUTOMOVIL","CHEVROLET","SWIFT",1996,"BLANCO",6,6,0
"4155",2018-06-06,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Miércoles","12:30:00","RESTREPO E-15","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","CONDUCTOR VEHICULO",43,"FEMENINO","SEPARADO","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SUPERIOR","CAMIONETA","SSANGYONG","KORANDO C",2013,"NEGRO",6,6,12
"4156",2018-06-06,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Miércoles","4:30:00","OSPINA PEREZ E-16","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","CONDUCTOR VEHICULO","CONDUCTOR VEHICULO",51,"MASCULINO","SOLTERO","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SECUNDARIA","CAMPERO","MITSUBISHI","MONTERO",1990,"AZUL",6,6,4
"4157",2018-06-06,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Miércoles","19:40:00","SAN ANTONIO E-1","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",27,"MASCULINO","UNION LIBRE","COLOMBIA","NO REPORTA","DESCONOCIDO","TECNICO","AUTOMOVIL","KIA","PICANTO EKOTAXI + LX",2015,"AMARILLO",6,6,19
"4158",2018-06-06,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Miércoles","23:10:00","EL MOCHUELO ORIENTAL E-19","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","A PIE","A PIE",42,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO POLICIAL","DESCONOCIDO","TECNICO","AUTOMOVIL","MAZDA","3 ALL NEW",2012,"PLATA",6,6,23
"4159",2018-06-06,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Miércoles","5:40:00","LUCERO ALTO E-19","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","CONDUCTOR VEHICULO",51,"MASCULINO","UNION LIBRE","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","CHEVROLET","SPRINT",1998,"AZUL",6,6,5
"4160",2018-06-06,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Miércoles","5:45:00","LOS CEREZOS E-10","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","CONDUCTOR VEHICULO",25,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","CHEVROLET","CHEVETTE",1993,"AZUL",6,6,5
"4161",2018-06-06,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Miércoles","12:35:00","ALQUERIA LA FRAGUA E-8","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","CONDUCTOR VEHICULO",57,"MASCULINO","CASADO","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","PRIMARIA","CAMIONETA","MAZDA","BT 50",2012,"BLANCO",6,6,12
"4162",2018-06-06,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Miércoles","13:25:00","CIUDAD BERNA E-15","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","CONDUCTOR VEHICULO",45,"MASCULINO","SEPARADO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","MAZDA","323 HE",1994,"VERDE",6,6,13
"4164",2018-06-06,"CUNDINAMARCA","SOACHA","Miércoles","3:40:00","SAN NICOLAS","URBANA","FRENTE CONJUNTO - VIA PUBLICA","LLAVE MAESTRA","PASAJERO VEHICULO","A PIE",25,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","PRIMARIA","AUTOMOVIL","CHEVROLET","SWIFT",1992,"NEGRO",6,6,3
"4165",2018-06-06,"NORTE DE SANTANDER","CÚCUTA (CT)","Miércoles","11:20:00","BARRIO CHAPINERO","URBANA","VIAS PUBLICAS","SIN EMPLEO DE ARMAS","CONDUCTOR VEHICULO","A PIE",62,"FEMENINO","UNION LIBRE","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","PRIMARIA","CAMIONETA","CHEVROLET","LUV TFS 4A",1995,"ROJO",6,6,11
"4166",2018-06-06,"VALLE","CALI (CT)","Miércoles","16:00:00","CAÑAVERALEJO - SEGUROS P. E19","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",25,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","ESPECIALIZACION EN MEDIO AMBIENTE","SUPERIOR","AUTOMOVIL","NISSAN","MARCH",2015,"BLANCO",6,6,16
"4167",2018-06-06,"VALLE","CALI (CT)","Miércoles","12:00:00","SAN VICENTE E2","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",44,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","TECNICO","CAMIONETA","KIA","NEW SPORTAGE",2017,"BLANCO",6,6,12
"4168",2018-06-06,"VALLE","CALI (CT)","Miércoles","13:00:00","METROPOLITANO DEL NORTE E5","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",51,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","LICENCIATURA EN BIOLOGIA","SUPERIOR","CAMIONETA","CHEVROLET","RODEO",1998,"AZUL",6,6,13
"4169",2018-06-06,"VALLE","CALI (CT)","Miércoles","0:30:00","CIUDAD DE LOS ALAMOS E2","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",40,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","SUPERIOR","AUTOMOVIL","KIA","RIO",2013,"CAFE",6,6,0
"4170",2018-06-06,"VALLE","GUADALAJARA DE BUGA","Miércoles","13:30:00","EL ALBERGUE","URBANA","ESTABLECIMIENTO PUBLICO","LLAVE MAESTRA","A PIE","A PIE",57,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","PRIMARIA","CAMIONETA","CHEVROLET","LUV",1999,"VERDE OSCURO",6,6,13
"4171",2018-06-06,"VALLE","JAMUNDÍ","Miércoles","10:00:00","RIVERAS DEL ROSARIO E24","URBANA","VIAS PUBLICAS","SIN EMPLEO DE ARMAS","A PIE","A PIE",37,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","SECUNDARIA","CAMIONETA","JAC","HFC1040K2",2014,"BLANCO",6,6,10
"4172",2018-06-06,"VALLE","YUMBO","Miércoles","20:30:00","VIA YUMBO DAPA (25-8)","RURAL","CARRETERA","ARMA DE FUEGO","PASAJERO MOTOCICLETA","CONDUCTOR VEHICULO",41,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","CHEVROLET","SPARK",2017,"GRIS",6,6,20
"4173",2018-06-07,"ANTIOQUIA","BELLO","Jueves","10:00:00","LA CABAÑITA","URBANA","FRENTE A RESIDENCIAS - VIA PUBLICA","ARMA DE FUEGO","A PIE","CONDUCTOR VEHICULO",19,"MASCULINO","SOLTERO","COLOMBIA","NO REPORTA","DESCONOCIDO","SUPERIOR","AUTOMOVIL","KIA","PICANTO EX",2013,"PLATA",6,7,10
"4174",2018-06-07,"ANTIOQUIA","BELLO","Jueves","19:00:00","SANTANA","URBANA","PARQUEADERO","LLAVE MAESTRA","A PIE","A PIE",29,"FEMENINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","MAZDA","323",1987,"BLANCO",6,7,19
"4175",2018-06-07,"ANTIOQUIA","BELLO","Jueves","17:00:00","LAS GRANJAS","URBANA","VIAS PUBLICAS","SIN EMPLEO DE ARMAS","A PIE","CONDUCTOR VEHICULO",55,"MASCULINO","CASADO","COLOMBIA","COMERCIANTE","DESCONOCIDO","SECUNDARIA","CAMION","INTERNATIONAL","4300",2012,"ROJO",6,7,17
"4176",2018-06-07,"ANTIOQUIA","ENVIGADO","Jueves","10:30:00","EL PORTAL","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",55,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","SECUNDARIA","AUTOMOVIL","MAZDA","323",1989,"GRIS",6,7,10
"4177",2018-06-07,"ANTIOQUIA","ITAGUI","Jueves","3:25:00","SANTA MARIA # 2","URBANA","PLAZAS DE MERCADO","LLAVE MAESTRA","A PIE","A PIE",23,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","CAMIONETA","MAZDA","B 2000",1987,"VERDE OSCURO",6,7,3
"4178",2018-06-07,"ANTIOQUIA","MEDELLÍN (CT)","Jueves","20:00:00","SANTA FE C-15","URBANA","FRENTE A RESIDENCIAS - VIA PUBLICA","ARMA DE FUEGO","A PIE","CONDUCTOR VEHICULO",32,"MASCULINO","UNION LIBRE","COLOMBIA","NO REPORTA","DESCONOCIDO","TECNOLOGO","AUTOMOVIL","RENAULT","SANDERO",2018,"BLANCO",6,7,20
"4179",2018-06-07,"CAUCA","FLORENCIA","Jueves","0:00:00","C/MIENTO DE HIGUERONES","URBANA","VIAS PUBLICAS","SIN EMPLEO DE ARMAS","A PIE","A PIE",41,"MASCULINO","SOLTERO","DESCONOCIDO","EMPLEADO PARTICULAR","NO REPORTADA","NO REPORTADO","CAMIONETA","SUZUKI","APV CARGA",2006,"BLANCO",6,7,0
"4181",2018-06-07,"CAUCA","POPAYÁN (CT)","Jueves","17:00:00","CIUDAD JARDIN","URBANA","VIAS PUBLICAS","SIN EMPLEO DE ARMAS","A PIE","A PIE",51,"FEMENINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","SUPERIOR","CAMPERO","TOYOTA","PRADO SUMO",2007,"NEGRO",6,7,17
"4182",2018-06-07,"CAUCA","POPAYÁN (CT)","Jueves","9:20:00","ALFONSO LOPEZ","URBANA","SOBRE ANDEN - VIA PUBLICA","SIN EMPLEO DE ARMAS","A PIE","CONDUCTOR VEHICULO",34,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","INGENIERÍA DE SISTEMAS","SUPERIOR","CAMIONETA","MAZDA","DESCONOCIDA",2008,"BLANCO",6,7,9
"4183",2018-06-07,"CAUCA","SANTANDER DE QUILICHAO","Jueves","15:30:00","VDA SAN PEDRO","RURAL","VIAS PUBLICAS","ARMA DE FUEGO","CONDUCTOR MOTOCICLETA","CONDUCTOR VEHICULO",42,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","CAMIONETA","CHEVROLET","LUV D MAX",2013,"BLANCO",6,7,15
"4184",2018-06-07,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Jueves","0:00:00","CASA BLANCA E-11","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","CONDUCTOR VEHICULO",28,"MASCULINO","CASADO","DESCONOCIDO","EMPLEADO POLICIAL","DESCONOCIDO","TECNICO","AUTOMOVIL","CHEVROLET","SPARK",2018,"GRIS",6,7,0
"4185",2018-06-07,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Jueves","0:00:00","ENGATIVA E-10","URBANA","VIAS PUBLICAS","SIN EMPLEO DE ARMAS","A PIE","A PIE",35,"MASCULINO","SOLTERO","DESCONOCIDO","EMPLEADO PARTICULAR","NO REPORTADA","NO REPORTADO","AUTOMOVIL","CHEVROLET","LINEA STANDARD",1991,"NEGRO",6,7,0
"4186",2018-06-07,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Jueves","23:30:00","PALERMO E-13","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","A PIE","A PIE",31,"MASCULINO","SOLTERO","COLOMBIA","INDEPENDIENTE","ADMINISTRACION  DE EMPRESAS","SUPERIOR","AUTOMOVIL","RENAULT","SANDERO AUTHENTIQUE",2014,"GRIS",6,7,23
"4187",2018-06-07,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Jueves","23:30:00","URB. PONTEVEDRA I SECTOR E-11","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","A PIE","CONDUCTOR VEHICULO",41,"MASCULINO","SEPARADO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SUPERIOR","CAMIONETA","MERCEDES BENZ","GLE 250 CDI 4MATIC",2016,"GRIS",6,7,23
"4188",2018-06-07,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Jueves","11:40:00","TIMIZA CELULA A E-8","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","CONDUCTOR VEHICULO",62,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SUPERIOR","CAMIONETA","CHEVROLET","LUV D MAX",2009,"AZUL",6,7,11
"4189",2018-06-07,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Jueves","21:55:00","VILLA CLAUDIA E-8","URBANA","PARQUEADERO","ARMA DE FUEGO","A PIE","CONDUCTOR VEHICULO",36,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SUPERIOR","CAMIONETA","KIA","NEW SPORTAGE LX",2018,"NEGRO",6,7,21
"4190",2018-06-07,"GUAJIRA","RIOHACHA (CT)","Jueves","17:00:00","SECTOR DE LA UNIVERSIDAD","RURAL","TRAMO DE VIA","ARMA DE FUEGO","PASAJERO VEHICULO","CONDUCTOR VEHICULO",37,"MASCULINO","UNION LIBRE","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","PRIMARIA","AUTOMOVIL","MAZDA","626 MILENIUM",2003,"VERDE",6,7,17
"4191",2018-06-07,"HUILA","PITALITO","Jueves","16:00:00","VEREDA EL HIGUERON","RURAL","VIAS PUBLICAS","ARMA DE FUEGO","PASAJERO MOTOCICLETA","CONDUCTOR VEHICULO",34,"MASCULINO","UNION LIBRE","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","PRIMARIA","CAMION","DODGE","LINEA STANDARD",1984,"ROJO",6,7,16
"4193",2018-06-07,"VALLE","CALI (CT)","Jueves","10:00:00","PROMOCIONES POPULARES E14","URBANA","FRENTE A RESIDENCIAS - VIA PUBLICA","LLAVE MAESTRA","A PIE","A PIE",40,"MASCULINO","UNION LIBRE","COLOMBIA","INDEPENDIENTE","NO REPORTADA","SECUNDARIA","CAMPERO","CHEVROLET","TROOPER",1990,"NEGRO",6,7,10
"4194",2018-06-07,"VALLE","CALI (CT)","Jueves","6:00:00","VILLA DEL SOL E5","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",57,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","HYUNDAI","ATOS GL",2009,"PLATA",6,7,6
"4195",2018-06-07,"VALLE","CALI (CT)","Jueves","12:00:00","JUNIN E9","URBANA","VIAS PUBLICAS","ESCOPOLAMINA","A PIE","A PIE",56,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","SECUNDARIA","CAMIONETA","TOYOTA","LAND CRUISER FZJ 75",1995,"ROJO",6,7,12
"4196",2018-06-07,"VALLE","CALI (CT)","Jueves","16:30:00","PRADOS DEL NORTE E2","URBANA","VIAS PUBLICAS","SIN EMPLEO DE ARMAS","A PIE","A PIE",35,"FEMENINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","TECNICO","AUTOMOVIL","NISSAN","TIIDA",2012,"PLATEADO",6,7,16
"4197",2018-06-07,"VALLE","CALI (CT)","Jueves","18:15:00","LOS PORTALES - NUEVO REY E17","URBANA","BAHIA","LLAVE MAESTRA","A PIE","A PIE",56,"MASCULINO","SOLTERO","COLOMBIA","COMERCIANTE","NO REPORTADA","SECUNDARIA","CAMPERO","TOYOTA","FJ 25",1993,"BLANCO",6,7,18
"4198",2018-06-07,"VALLE","TULUÁ","Jueves","17:30:00","El Centro","URBANA","LAVA-AUTOS","SIN EMPLEO DE ARMAS","A PIE","A PIE",38,"MASCULINO","CASADO","COLOMBIA","COMERCIANTE","DESCONOCIDO","SECUNDARIA","CAMIONETA","VOLKSWAGEN","AMAROK FLEETLINE",2013,"CAFE",6,7,17
"4199",2018-06-08,"ANTIOQUIA","BELLO","Viernes","13:20:00","GRAN AVENIDA","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","A PIE","A PIE",49,"FEMENINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","SECUNDARIA","AUTOMOVIL","RENAULT","STEPWAY",2016,"ROJO",6,8,13
"4200",2018-06-08,"ANTIOQUIA","MEDELLÍN (CT)","Viernes","6:00:00","ROBLEDO C-7","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",43,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PUBLICO","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","MAZDA","323 NES",1993,"GRIS",6,8,6
"4201",2018-06-08,"ANTIOQUIA","MEDELLÍN (CT)","Viernes","11:30:00","SAN MARTIN DE PORRES C-6","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","PASAJERO MOTOCICLETA","CONDUCTOR VEHICULO",31,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","SECUNDARIA","AUTOMOVIL","CHEVROLET","CRUZE",2011,"NEGRO",6,8,11
"4202",2018-06-08,"ANTIOQUIA","MEDELLÍN (CT)","Viernes","6:45:00","PAJARITO C-7","URBANA","FRENTE A RESIDENCIAS - VIA PUBLICA","LLAVE MAESTRA","A PIE","A PIE",38,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","TECNOLOGO","AUTOMOVIL","CHEVROLET","SPRINT",1993,"AZUL",6,8,6
"4203",2018-06-08,"ANTIOQUIA","MEDELLÍN (CT)","Viernes","8:20:00","BRASILIA  C-4","URBANA","FRENTE A RESIDENCIAS - VIA PUBLICA","LLAVE MAESTRA","A PIE","A PIE",27,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO POLICIAL","DESCONOCIDO","TECNICO","AUTOMOVIL","RENAULT","LOGAN",2014,"NEGRO",6,8,8
"4205",2018-06-08,"CAUCA","POPAYÁN (CT)","Viernes","19:00:00","VIA POPAYAN-COCONUCO","RURAL","VIAS PUBLICAS","ARMA DE FUEGO","PASAJERO MOTOCICLETA","CONDUCTOR VEHICULO",38,"FEMENINO","SOLTERO","COLOMBIA","COMERCIANTE","ADMINISTRACION  DE EMPRESAS","SUPERIOR","AUTOMOVIL","HYUNDAI","EON",2015,"BLANCO",6,8,19
"4206",2018-06-08,"CAUCA","POPAYÁN (CT)","Viernes","15:30:00","LOS COMUNEROS","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","PASAJERO MOTOCICLETA","CONDUCTOR VEHICULO",24,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","TECNICO","CAMIONETA","JAC","HFC1045K2",2013,"BLANCO",6,8,15
"4207",2018-06-08,"CESAR","VALLEDUPAR (CT)","Viernes","17:45:00","ALFONSO LOPEZ","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",74,"MASCULINO","CASADO","COLOMBIA","PENSIONADO","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","TOYOTA","DESCONOCIDA",1994,"AZUL",6,8,17
"4208",2018-06-08,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Viernes","0:00:00","LA ESTACIÓN E-7","URBANA","OTRO","SIN EMPLEO DE ARMAS","A PIE","A PIE",35,"MASCULINO","SOLTERO","DESCONOCIDO","EMPLEADO PARTICULAR","NO REPORTADA","NO REPORTADO","AUTOMOVIL","CHEVROLET","LINEA STANDARD",2010,"NEGRO",6,8,0
"4209",2018-06-08,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Viernes","22:00:00","URB. CARABELAS E-16","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","A PIE","CONDUCTOR VEHICULO",50,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","TECNICO","AUTOMOVIL","FORD","FIESTA",2012,"ROJO",6,8,22
"4210",2018-06-08,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Viernes","19:00:00","LISBOA E-11","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","CONDUCTOR VEHICULO",43,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","CAMIONETA","CHEVROLET","N300",2015,"BLANCO",6,8,19
"4211",2018-06-08,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Viernes","19:00:00","PARIS FRANCIA E-10","URBANA","VIAS PUBLICAS","SIN EMPLEO DE ARMAS","A PIE","A PIE",26,"FEMENINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","SUPERIOR","VEHICULO-PANEL","CHEVROLET","AVEO",2008,"NEGRO Y BLANCO",6,8,19
"4212",2018-06-08,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Viernes","23:00:00","BOLIVIA E-10","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","PASAJERO VEHICULO","CONDUCTOR VEHICULO",24,"MASCULINO","SOLTERO","COLOMBIA","NO REPORTA","DESCONOCIDO","SECUNDARIA","VEHICULO-PANEL","RENAULT","LOGAN FAMILIER",2010,"GRIS",6,8,23
"4213",2018-06-08,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Viernes","23:00:00","QUINTAS DE SANTA CECILIA E-8","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","CONDUCTOR VEHICULO",61,"MASCULINO","CASADO","DESCONOCIDO","NO REPORTA","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","DAEWOO","RACER GTI",1994,"GRIS",6,8,23
"4214",2018-06-08,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Viernes","19:30:00","CARVAJAL E-8","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","CONDUCTOR VEHICULO",38,"MASCULINO","CASADO","COLOMBIA","EMPLEADO EJERCITO","DESCONOCIDO","TECNOLOGO","AUTOMOVIL","HYUNDAI","ELANTRA GLS",2012,"BLANCO",6,8,19
"4215",2018-06-08,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Viernes","23:30:00","URB. COMPARTIR E-11","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","CONDUCTOR VEHICULO",24,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","TECNICO","AUTOMOVIL","CHEVROLET","SPARK",2018,"PLATA",6,8,23
"4216",2018-06-08,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Viernes","5:00:00","LA ESTRADA E-10","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","CONDUCTOR VEHICULO",43,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","PRIMARIA","CAMPERO","TOYOTA","LAND CRUISER",1986,"BLANCO",6,8,5
"4219",2018-06-08,"NARIÑO","CHACHAGÜÍ","Viernes","23:30:00","CORREGIMIENTO  PASIZARRA","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","CONDUCTOR VEHICULO","CONDUCTOR VEHICULO",41,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","SUPERIOR","AUTOMOVIL","TOYOTA","COROLLA",2011,"BLANCO",6,8,23
"4220",2018-06-08,"NARIÑO","IPIALES","Viernes","11:00:00","BARRIO CENTRO","URBANA","CENTRO COMERCIAL","NO REPORTADO","A PIE","A PIE",38,"FEMENINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","SUPERIOR","AUTOMOVIL","BMW","320 i",2005,"GRIS",6,8,11
"4221",2018-06-08,"NARIÑO","LA UNIÓN","Viernes","12:45:00","CARLOS LLERA","URBANA","VIAS PUBLICAS","SIN EMPLEO DE ARMAS","PASAJERO VEHICULO","A PIE",63,"MASCULINO","CASADO","COLOMBIA","COMERCIANTE","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","MAZDA","B 2200",1995,"GRIS",6,8,12
